FID	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
HGDP00728	-0.0054865181356	-0.0338462417168	-0.0024956725387	-0.0029318848866	0.0060579649949	0.0152111429028	0.0060519007701	-0.0015723971364	0.0216524169836	0.0274660318726
HGDP00739	-0.0084463535838	-0.0306647804457	-0.0024949259141	-0.0033715505893	0.0098580269626	0.0120432201235	0.0070720914728	0.0026323448936	0.0258015006096	0.0282959212895
HGDP00007	0.0020288283252	-0.0269924151279	0.0006432334592	0.0017083033742	-0.0112553787256	-0.0446383904217	-0.0328988363613	0.0022674381254	0.0114193614689	0.0148241144853
HGDP00031	0.0022552016808	-0.0255115722760	-0.0001214092708	0.0039106895530	-0.0099884267816	-0.0450134744404	-0.0351892605855	0.0008377728526	0.0110926456098	0.0091353466900
HGDP00056	0.0036863527703	-0.0222796052095	0.0026745318643	0.0051594214121	-0.0088167505071	-0.0442345512211	-0.0343933991890	0.0035852546607	0.0078644883983	0.0088237603906
HGDP00078	-0.0009643524345	-0.0252107417627	-0.0002153483252	0.0008662943606	-0.0070141269291	-0.0375072817080	-0.0306275283085	0.0019642801855	0.0101957267134	0.0108233962025
HGDP00100	0.0121553805427	-0.0051644717731	0.0111869165758	-0.0095297091457	-0.0056406160806	-0.0131690577315	-0.0103734872827	0.0004996237099	-0.0045913548987	-0.0066261692294
HGDP00686	-0.0071835562262	-0.0310322916868	-0.0013784814715	-0.0044302131156	0.0077798917750	0.0137545389155	0.0091495324684	0.0016797666714	0.0217283786880	0.0244201975400
HGDP01093	-0.0816101112051	0.0380403945682	-0.0064333793194	-0.0031753149652	-0.0892698839133	0.0105938173736	0.0021197372910	0.0001785087621	-0.1526094140430	0.1368060195258
HGDP00478	-0.0795791374213	0.0371476561589	-0.0054724107725	-0.0005483140962	-0.1399451074274	0.0234741595555	0.0085909323435	-0.0000797879021	0.1264093678719	-0.1004866746323
HGDP00910	-0.0744723685315	0.0313866798700	-0.0051830949726	-0.0061350381888	0.0851640793958	-0.0150436801297	-0.0066137081290	-0.0011166352897	-0.0024365844972	-0.0267805589754
HGDP00926	-0.0761786404432	0.0325195553406	-0.0028525431074	-0.0051644394235	0.0762560810033	-0.0162081478487	-0.0069823534723	-0.0002136093331	-0.0013067217443	-0.0230582537114
HGDP00988	-0.0748045303065	0.0336718733694	-0.0042722992559	0.0001810715904	-0.1046112691580	0.0179620455828	0.0086955141577	0.0003305041653	0.0405045444494	-0.0184970275858
HGDP01035	-0.0759375149610	0.0323332453297	-0.0048972423796	-0.0043191641205	0.0477310284384	-0.0097470257048	-0.0042234124576	-0.0015537068808	-0.0013754266969	-0.0169584077707
HGDP01262	-0.0184189595776	-0.0227258237363	-0.0019666810419	-0.0058379799594	0.0284479165206	0.0342050664820	0.0245709913413	-0.0016780241610	0.0200768315063	0.0180197755746
HGDP01274	-0.0228460901821	-0.0193547684857	-0.0025629937562	-0.0054089927913	0.0364785888123	0.0353149460119	0.0263433211651	0.0035987547487	0.0184287514811	0.0176335883715
HGDP00610	-0.0068813217340	-0.0353650149707	-0.0014049817183	-0.0036042454914	0.0134006888648	0.0305848350429	0.0185142480785	0.0065617312427	0.0691212878681	0.0839073395650
HGDP00622	-0.0076167531093	-0.0324254882674	-0.0023636321280	-0.0043347045720	0.0093679418461	0.0171419076729	0.0086454724299	0.0025944277837	0.0304981866107	0.0365216315453
HGDP00568	-0.0017271538334	-0.0374302696655	-0.0028124624600	-0.0051301501954	0.0015946993073	0.0128696178366	0.0035495358427	0.0005379403517	0.0269420221112	0.0399111410943
HGDP00580	-0.0022135509068	-0.0362467792449	-0.0018202054560	-0.0020847809167	0.0009898760324	0.0116151399971	0.0089543035163	-0.0012830154931	0.0180170688328	0.0240072407032
HGDP00592	-0.0014750580149	-0.0370525452952	-0.0029865157164	-0.0028387365633	0.0025311323952	0.0137728663098	0.0065311116333	0.0017118790475	0.0254734344973	0.0360400213883
HGDP00606	-0.0030776953025	-0.0365955803584	-0.0023503584347	-0.0011188358981	0.0018929159286	0.0150509997386	0.0078402792780	0.0005626602893	0.0194611789742	0.0235303730771
HGDP00699	-0.0065329501138	-0.0331676514911	-0.0021664149377	-0.0043030104075	0.0055266519155	0.0150511353244	0.0056752645458	0.0006943799182	0.0207910965922	0.0260276358610
HGDP00731	-0.0088349372356	-0.0305764765871	-0.0010795961397	-0.0027223058367	0.0112981109060	0.0176778353953	0.0121862861335	0.0006171569787	0.0289868928994	0.0324399725888
HGDP00743	-0.0066018079488	-0.0319268723279	-0.0017325489338	-0.0023783010350	0.0068518363820	0.0162068496856	0.0083120388238	0.0022581024061	0.0328766399413	0.0338712023270
HGDP00015	0.0017395420257	-0.0275295383237	0.0014357110246	0.0011343056023	-0.0085699534013	-0.0461333557016	-0.0359514103795	0.0030851401350	0.0123148979051	0.0110635643686
HGDP00039	0.0009183041461	-0.0224808322799	0.0016083259308	0.0055458651961	-0.0089838849649	-0.0418575582783	-0.0343541623684	-0.0001330210270	0.0097979333462	0.0099027571362
HGDP00062	0.0007709318189	-0.0270671780850	-0.0000323763153	0.0041405552122	-0.0082157460111	-0.0381916590536	-0.0304096988741	0.0034235268438	0.0119870847316	0.0151241931479
HGDP00086	0.0023807517884	-0.0275112697264	-0.0007467410529	0.0024268850386	-0.0103734544831	-0.0460774717525	-0.0369328519215	0.0004115360222	0.0127558764838	0.0138194755914
HGDP00105	0.0142199691564	0.0020193186278	0.0149436687321	-0.0120807077053	-0.0034493966651	-0.0113422933899	-0.0047153256632	-0.0013714350461	-0.0027925125396	-0.0059071569332
HGDP00700	-0.0075576776598	-0.0315626416357	-0.0032008645362	-0.0041662828496	0.0087952591381	0.0173742799761	0.0084712670271	-0.0003660852852	0.0226039879984	0.0253484135247
HGDP00732	-0.0059993001462	-0.0352055514342	-0.0024618635225	-0.0022802304065	0.0073444663309	0.0179509636707	0.0071625695307	-0.0009518041037	0.0285595038087	0.0351206448883
HGDP00744	-0.0113506833538	-0.0281597886069	-0.0024798653127	-0.0038363811995	0.0114597059071	0.0154532180254	0.0104367430838	0.0004062072708	0.0260717501491	0.0264436147824
HGDP00017	0.0020036883695	-0.0268811087111	0.0002545927889	0.0052252033398	-0.0105554053729	-0.0450948228004	-0.0365471409651	-0.0001566167925	0.0116767825974	0.0107043414443
HGDP00041	0.0029472184097	-0.0271354874803	0.0003486590702	0.0021722820178	-0.0116007312912	-0.0419532023214	-0.0320224649541	0.0001526222330	0.0079798857266	0.0054457084046
HGDP00064	0.0016158673983	-0.0273578436271	-0.0012014855071	0.0013012142833	-0.0076045605021	-0.0392559733780	-0.0313890711765	0.0022892782088	0.0139676272543	0.0183503900211
HGDP00088	0.0019085305485	-0.0265718512287	-0.0008095770002	0.0024072130059	-0.0099247094439	-0.0415414276206	-0.0351015117274	0.0068911106973	0.0121944178740	0.0133100987760
HGDP00106	0.0136582820298	-0.0004807784606	0.0151101218758	-0.0106342611067	-0.0055862515045	-0.0149786155869	-0.0090986585312	-0.0030516349164	-0.0129893108199	-0.0149014533821
HGDP00119	0.0127960605559	-0.0027755828336	0.0122501992531	-0.0085135834840	-0.0045216155339	-0.0153756697006	-0.0097441921449	-0.0000071870045	-0.0062898054868	-0.0059721107378
HGDP00131	0.0004512540750	-0.0267933446021	-0.0005068307333	0.0035454707877	-0.0078790716742	-0.0396864453661	-0.0316719846834	0.0007893078118	0.0149861915015	0.0141934519393
HGDP00146	-0.0001417747754	-0.0282083921972	-0.0006795395106	0.0012603698586	-0.0054270687175	-0.0367126661210	-0.0283516208878	0.0017019028005	0.0139083980475	0.0124868370341
HGDP00163	-0.0000972560649	-0.0192458597198	0.0024174546937	0.0071064690358	-0.0088423615289	-0.0498937021434	-0.0364047858511	-0.0004213090484	0.0077860865317	0.0094780770800
HGDP00187	0.0043377939378	-0.0209603510915	0.0019488197785	0.0045229374014	-0.0124685271515	-0.0442568944089	-0.0356854117230	0.0008525221564	0.0017050665121	0.0035588649280
HGDP00210	0.0043838128159	-0.0203254262560	0.0020519700634	0.0050992341755	-0.0102797577456	-0.0446716068631	-0.0358555458661	0.0012817136301	0.0034857246835	0.0024955950563
HGDP00234	0.0052421856022	-0.0220116868276	0.0010101710221	0.0035615620480	-0.0110108756606	-0.0401398061175	-0.0320841304589	0.0012414533374	-0.0005521960551	-0.0013113848802
HGDP00262	0.0042195360974	-0.0233720334855	0.0019060021556	0.0030678664657	-0.0098420951220	-0.0374987320833	-0.0283724293560	-0.0012006680702	-0.0011911806985	-0.0000830681616
HGDP00290	0.0048988106732	-0.0244981726802	-0.0007881209610	0.0049747778281	-0.0181660576761	-0.0739621451179	-0.0521311369406	-0.0010502245060	-0.0111198412543	-0.0155792013133
HGDP00321	0.0046336600576	-0.0243741121934	-0.0006217605600	0.0041476351443	-0.0199880783246	-0.0859491597161	-0.0650225551017	0.0001780660187	-0.0149559366872	-0.0191589856728
HGDP00356	0.0069321687990	-0.0164967295183	0.0041155207681	0.0037026325664	-0.0103704867872	-0.0413807623896	-0.0296307194061	0.0012808931683	-0.0028246312384	-0.0038383307351
HGDP00412	0.0071195416444	-0.0161267218427	0.0041211969969	0.0044537368598	-0.0099435329379	-0.0389664018115	-0.0286090223079	-0.0003596053771	-0.0025409085218	-0.0035464238462
HGDP00973	0.0257167039816	0.0339971055472	0.0382788847789	-0.0224218514242	0.0019465588648	0.0097212541378	-0.0019478362636	0.0008814888959	0.0070324733394	0.0090278495538
HGDP00777	0.0252764185203	0.0316641854946	0.0354499789599	-0.0226680203796	-0.0002814599228	0.0065618167439	0.0003703538201	-0.0001616742495	0.0022870933077	0.0022227421880
HGDP00820	0.0256185301072	0.0328414150850	0.0382807396699	-0.0212640401792	0.0004163322584	0.0079257976968	0.0018733801726	0.0037829193644	0.0035221423079	0.0059900353083
HGDP01291	0.0250321481291	0.0310812342834	0.0366848886533	-0.0220764614295	0.0015756630537	0.0068227631192	0.0008219202166	0.0033603137572	0.0010981852624	0.0003771550330
HGDP00722	-0.0061404255425	-0.0323400440825	-0.0016569474228	-0.0033190065989	0.0059952739161	0.0155479617911	0.0063707249139	-0.0008581866527	0.0213485352841	0.0227416761159
HGDP00733	-0.0051815330586	-0.0338677943142	-0.0028905385042	-0.0036504884263	0.0061523765462	0.0179187040578	0.0080835509612	0.0009547381088	0.0298703709901	0.0341687339142
HGDP00745	-0.0054345083675	-0.0319141899703	-0.0017987134797	-0.0032502638192	0.0049046313321	0.0135183581674	0.0077522943504	0.0015452141906	0.0236816385431	0.0269993894375
HGDP00019	0.0027770999399	-0.0248648837021	-0.0006998190422	0.0027971202736	-0.0086042946791	-0.0373186091259	-0.0263097023901	0.0007531400389	0.0082750361804	0.0107213078303
HGDP00043	-0.0007924334831	-0.0247820656407	-0.0004625108613	0.0039916397973	-0.0102432849244	-0.0432731678274	-0.0340463762047	0.0018748283645	0.0107698855784	0.0128009851938
HGDP00066	0.0019498828534	-0.0267245687401	-0.0005588284791	0.0035246603092	-0.0103323003231	-0.0446618747671	-0.0329220896241	0.0013489912234	0.0118634030695	0.0120735815457
HGDP00090	0.0016386991601	-0.0236855852884	0.0014631938715	0.0012682861259	-0.0102521978063	-0.0478144807202	-0.0371148783103	0.0000173170017	0.0099954208734	0.0066896842912
HGDP00108	0.0140320027979	0.0009563676568	0.0154503697663	-0.0123148351185	-0.0049061855915	-0.0117986127690	-0.0050427877116	-0.0009296185967	-0.0091347707259	-0.0101727311656
HGDP00120	0.0135103941165	-0.0007770067305	0.0141394651045	-0.0115965311203	-0.0058555832001	-0.0135330109470	-0.0082694141729	-0.0000549946827	-0.0049234153394	-0.0059770459142
HGDP00133	0.0006748272589	-0.0272418197860	-0.0000458369215	0.0018446074690	-0.0092448282859	-0.0393218119782	-0.0344066006488	0.0015776862999	0.0143432687214	0.0143413174526
HGDP00148	-0.0010499237522	-0.0251677322252	-0.0006653092128	0.0018888679685	-0.0073560782484	-0.0427324241928	-0.0306794187547	0.0015226203845	0.0151173957213	0.0158486726060
HGDP00165	0.0018999409117	-0.0180463963216	0.0029089928548	0.0052772223464	-0.0088436543387	-0.0482166660618	-0.0364728780469	0.0004717807734	0.0070507155284	0.0059472456190
HGDP00189	0.0046111150132	-0.0210657889194	0.0020536319217	0.0059826557026	-0.0096949683754	-0.0440998370040	-0.0334848128720	0.0025460243433	0.0025146638588	0.0008878497329
HGDP00213	0.0044625321936	-0.0245845594748	-0.0001518880545	0.0047328354117	-0.0112523145329	-0.0388518228336	-0.0273712885908	0.0012649977065	-0.0016882671169	-0.0015799400268
HGDP00237	0.0048691612314	-0.0183345565399	0.0046434204168	0.0060930405500	-0.0103645741814	-0.0424269046998	-0.0328334519800	0.0001331687534	0.0013104540125	-0.0007794536220
HGDP00264	0.0047631771674	-0.0216403176987	0.0005917905742	0.0026725332057	-0.0107861615907	-0.0407686346437	-0.0276452615691	-0.0000745864530	-0.0014792785722	-0.0004322524329
HGDP00292	0.0047897660527	-0.0254339562880	-0.0006820785587	0.0053794935647	-0.0198066753106	-0.0863733481103	-0.0607469982234	0.0001836516586	-0.0144552807724	-0.0212822059813
HGDP00323	0.0045603682915	-0.0257475301176	-0.0011001516874	0.0041460139133	-0.0175715344403	-0.0782809205451	-0.0572051869755	-0.0004953934747	-0.0119515801243	-0.0171281520623
HGDP00359	0.0068099489891	-0.0162346434360	0.0044773594339	0.0030766560485	-0.0108682771025	-0.0422401466732	-0.0312046836416	0.0000642999596	0.0016502385298	0.0003126729840
HGDP00417	0.0066955905568	-0.0159205367847	0.0034203151003	0.0024921201192	-0.0105727078673	-0.0422151458069	-0.0290511225244	-0.0000644056545	-0.0017111802044	-0.0015229839651
HGDP01021	0.0258323097112	0.0335625871854	0.0389325648963	-0.0228978830134	0.0020191002472	0.0126125630094	0.0010748745680	0.0024427713886	0.0057999135714	0.0064078381505
HGDP00778	0.0252465879933	0.0330400572719	0.0369807000130	-0.0220570906546	0.0011169597227	0.0114668430256	-0.0007297025110	-0.0005371602873	0.0021891260190	0.0053725347728
HGDP00821	0.0250223241703	0.0330178607623	0.0393086555930	-0.0187414266400	0.0017828659512	0.0107732320804	0.0016715716622	0.0032158159762	0.0057098437265	0.0069847713523
HGDP01292	0.0256528779591	0.0321826956926	0.0365708737485	-0.0229083940561	0.0013299919663	0.0073342137828	0.0007410125246	0.0019424545239	0.0026385096552	0.0020426172092
HGDP00723	-0.0081803952982	-0.0307683246355	-0.0022343408211	-0.0043020372880	0.0094017962130	0.0159669962147	0.0061136441279	0.0026064134181	0.0294335448131	0.0292786128401
HGDP00734	-0.0057789338379	-0.0327910435148	-0.0019755618914	-0.0031384840677	0.0060034317072	0.0144854519419	0.0055838327156	0.0014688973862	0.0236244747042	0.0282797004121
HGDP00746	-0.0075676940798	-0.0332732428536	-0.0009211490572	-0.0040028614302	0.0087691583402	0.0161298057199	0.0082658779133	-0.0003377106665	0.0273838723191	0.0340073561095
HGDP00021	-0.0002971390593	-0.0260158512219	0.0000587263514	0.0047220401426	-0.0079977804481	-0.0441575872681	-0.0345984840189	0.0025775959713	0.0117404360492	0.0102802655820
HGDP00045	0.0021932444643	-0.0271102208040	-0.0000931622827	0.0025955545100	-0.0121941754644	-0.0458858884491	-0.0347781629800	0.0029975774110	0.0129624370153	0.0123795173337
HGDP00068	0.0038701251911	-0.0234041175065	0.0022114387594	0.0023372383295	-0.0105439175004	-0.0399251273201	-0.0264881751802	0.0022358677528	0.0066466000470	0.0090542416183
HGDP00092	0.0024280361795	-0.0240706862160	0.0013227959039	0.0055262667549	-0.0091429365338	-0.0437365552537	-0.0363565846950	0.0022893580750	0.0131135681032	0.0126621671278
HGDP00109	0.0138974042883	0.0004755009965	0.0134979042409	-0.0092317769582	-0.0054967352735	-0.0132289230368	-0.0060175915792	-0.0001319083760	-0.0062959821865	-0.0078587757232
HGDP00121	0.0142796184580	0.0011086486912	0.0166864814559	-0.0092938635841	-0.0036483568797	-0.0118483803153	-0.0085234363863	-0.0005778989828	-0.0052303397983	-0.0066801511231
HGDP00134	-0.0028872294794	-0.0246481774807	-0.0000271161571	0.0015287418288	-0.0076338259853	-0.0375637469976	-0.0302806023727	-0.0014463417244	0.0136602998837	0.0160354723996
HGDP00149	-0.0013262644775	-0.0187623524903	0.0027465115231	0.0038746796713	-0.0062879681595	-0.0418587940891	-0.0327817029357	-0.0002908902419	0.0077704611604	0.0064918026909
HGDP00167	0.0037412831537	-0.0200651072120	0.0030153736376	0.0062310344111	-0.0104528025872	-0.0481619951658	-0.0384941293574	0.0000544899805	0.0063721412416	0.0081243323719
HGDP00191	0.0049942294027	-0.0217945800389	0.0022141631599	0.0040635508384	-0.0117309703660	-0.0422439802038	-0.0336872203870	0.0009516936201	-0.0007467398621	0.0017643195512
HGDP00214	0.0035195106524	-0.0241443047988	0.0008227476968	-0.0004218442712	-0.0092309911133	-0.0313465349703	-0.0226879810098	0.0012612124503	0.0034261504009	0.0038310501212
HGDP00239	0.0051530207063	-0.0177783597212	0.0050250291565	0.0076093065115	-0.0115340127904	-0.0475441551722	-0.0357107650249	-0.0030547947361	0.0061101842086	0.0052344469630
HGDP00009	0.0018168312629	-0.0268502365206	0.0003195663981	0.0024658308346	-0.0086594423762	-0.0403615349463	-0.0336085466542	0.0014763792301	0.0100143242525	0.0133998647466
HGDP00298	0.0046269055086	-0.0243418670822	0.0000839086856	0.0042910261703	-0.0171638248433	-0.0734949529552	-0.0526380118487	0.0020092448607	-0.0095345837377	-0.0150046305933
HGDP00326	0.0049859936228	-0.0244031048491	0.0005442057575	0.0038612925946	-0.0191751959732	-0.0844829449217	-0.0601113601707	0.0007402423266	-0.0107675162436	-0.0155418161200
HGDP00364	0.0063978675941	-0.0175779167609	0.0044753460619	0.0033807790767	-0.0114668363594	-0.0414403939068	-0.0311525900330	-0.0014329314005	-0.0009516750574	-0.0003261058711
HGDP00423	0.0067169242639	-0.0163079208248	0.0041297206162	0.0023860820529	-0.0105612175087	-0.0407125300198	-0.0321923533973	0.0006008429750	-0.0020892124141	-0.0026245475196
HGDP00775	0.0255167225974	0.0331809690907	0.0391800227043	-0.0236236129473	0.0014287666617	0.0088726714761	0.0004588117397	0.0024220585446	0.0027360168079	0.0051780419477
HGDP00780	0.0244965592843	0.0324645282044	0.0375371101744	-0.0231463524633	0.0011582624057	0.0096355636132	0.0008573588241	0.0060035206452	0.0029721898570	0.0048957400284
HGDP00822	0.0253038004196	0.0334361436008	0.0387767595408	-0.0237405886570	0.0009382081930	0.0106207680926	0.0021367938627	0.0012858623752	0.0024939768247	0.0039466643488
HGDP01293	0.0245272108411	0.0312054339181	0.0359306802754	-0.0226156353328	0.0018502883894	0.0094984522301	0.0034878846360	0.0038330887306	0.0034426452973	0.0035518222690
HGDP00724	-0.0065206875767	-0.0335085736388	-0.0015594099392	-0.0016492268712	0.0070021818905	0.0137016983578	0.0059057622652	0.0001808995247	0.0264624554667	0.0288255551365
HGDP00735	-0.0060176758446	-0.0336598003730	-0.0014173695284	-0.0049919969533	0.0065068091285	0.0176843997384	0.0065786716490	0.0009917337496	0.0272250373093	0.0340706734374
HGDP00047	-0.0015917238360	-0.0247554301479	-0.0000672944233	0.0033371976088	-0.0064250555541	-0.0359554090843	-0.0296742863834	0.0020936599899	0.0124736099370	0.0133945992056
HGDP00070	0.0061687290781	-0.0146244506552	0.0058737111804	0.0085428305214	-0.0101337634097	-0.0475692917078	-0.0350235852947	0.0024395369652	0.0033062647598	0.0030653939735
HGDP00094	0.0021676937025	-0.0249200279928	0.0005767239999	0.0039302922892	-0.0100190407789	-0.0414609346664	-0.0347866905814	0.0026499933742	0.0087973254995	0.0070768932121
HGDP00110	0.0132792618396	-0.0010916389655	0.0136558037492	-0.0102987143513	-0.0050571090744	-0.0149799197603	-0.0077275158420	-0.0035577342637	-0.0062103548080	-0.0058962678709
HGDP00740	-0.0052982733716	-0.0338214211894	-0.0022522788988	-0.0040072466537	0.0059403077618	0.0147582810595	0.0094252740668	0.0003839548078	0.0247480767351	0.0294892770963
HGDP00122	0.0143279207820	0.0008483246488	0.0148189466014	-0.0084548038703	-0.0041423972176	-0.0134090524793	-0.0088954363933	-0.0025215698756	-0.0057969660128	-0.0084785812146
HGDP00135	0.0017636307444	-0.0279622714288	-0.0003999081539	0.0027396216263	-0.0100997792051	-0.0422817155822	-0.0324252699125	0.0010506508776	0.0103333193544	0.0129966889769
HGDP00150	-0.0137956085907	-0.0145503224962	-0.0004412920861	0.0001547393338	0.0048849732481	-0.0318502410313	-0.0251825061449	0.0008493924144	0.0113141143008	0.0095126142276
HGDP00169	0.0042176631397	-0.0198809375020	0.0029745837403	0.0062954857983	-0.0124853235669	-0.0478218937561	-0.0371732589387	0.0037481142257	0.0029419262536	0.0035008413855
HGDP00192	0.0041325813097	-0.0205093363804	0.0023755653124	0.0056047274434	-0.0116424816959	-0.0496155774757	-0.0377007167193	0.0011677947758	0.0020167995298	0.0020933544842
HGDP00216	0.0049224863513	-0.0220995030752	0.0011318238281	0.0042303373929	-0.0106165649737	-0.0390897845206	-0.0296482318378	0.0011952887547	0.0010772874857	-0.0000776004670
HGDP00241	0.0043969157721	-0.0241613328348	0.0007174012041	0.0044484286962	-0.0108496052549	-0.0383686726785	-0.0297860639138	0.0025817185666	0.0007300104444	-0.0000594792541
HGDP00267	0.0046431742225	-0.0249393665749	-0.0000229603395	0.0030809363229	-0.0194515714395	-0.0814105938078	-0.0607842855956	-0.0011385293794	-0.0152736543206	-0.0191497498835
HGDP00302	0.0050584822697	-0.0239680382644	0.0000020782169	0.0043198865006	-0.0175754927175	-0.0709961343352	-0.0527961942283	0.0021757697545	-0.0093654141253	-0.0146064394400
HGDP00328	0.0046898871229	-0.0246340421060	-0.0014415509604	0.0041264714741	-0.0196229232144	-0.0811552563986	-0.0611918311543	-0.0000391187676	-0.0117461517082	-0.0175831123282
HGDP00371	0.0069879859125	-0.0151751517748	0.0038568786830	0.0027061040377	-0.0117008810055	-0.0426070332171	-0.0286230930500	0.0012761867318	-0.0048568622397	-0.0061639685850
HGDP00428	0.0065157911165	-0.0172627939850	0.0043630139326	0.0009492326168	-0.0121388999189	-0.0404443861353	-0.0294567253297	0.0005801330686	-0.0030327901570	-0.0037016345844
HGDP00779	0.0255731651443	0.0331978470111	0.0373336213350	-0.0222424928363	0.0023782955412	0.0096303381004	0.0024154432447	0.0019095920617	0.0024988124938	0.0046956679611
HGDP00781	0.0244419295709	0.0334733706882	0.0389961905187	-0.0213557885933	0.0019905098541	0.0085015808548	0.0022987425485	0.0002703454509	0.0044011925342	0.0080206170742
HGDP00972	0.0260483893986	0.0333927091396	0.0380258146365	-0.0230228102096	0.0032729774124	0.0104401642358	0.0034721197437	0.0040237950124	0.0053256992980	0.0045082123604
HGDP01294	0.0245732246900	0.0311699797532	0.0375924154054	-0.0222363015863	0.0010749218699	0.0064638701950	0.0007248517601	-0.0000109898080	0.0019683292095	0.0022955245798
HGDP01201	-0.0747977987476	0.0317456863700	-0.0042435368826	-0.0043561018245	0.0888751676137	-0.0188943786621	-0.0066389088524	-0.0010560075560	0.0002539756401	-0.0300288712856
HGDP01101	0.0250056331683	0.0330703185831	0.0379904898854	-0.0233782316418	0.0017907164746	0.0112032851316	0.0026836535808	0.0054902807485	0.0034693154176	0.0043643547566
HGDP01186	0.0242460806725	0.0319037550368	0.0358709129585	-0.0188420294799	0.0018053048177	0.0058374524726	-0.0007881786595	0.0010169525434	0.0052959087581	0.0056845390649
HGDP01198	0.0254517677729	0.0327233316785	0.0378074156302	-0.0191028400310	0.0022721869614	0.0098917848109	0.0013499238530	0.0049148166394	0.0051544623797	0.0079092276146
HGDP01213	0.0251973840063	0.0303147721726	0.0318729180812	-0.0236294006386	0.0011276608734	0.0072211729497	0.0045577636373	0.0002489287501	-0.0039847118545	-0.0067120990984
HGDP01225	0.0249174069093	0.0300879383052	0.0331716853205	-0.0229074780185	0.0011123996658	0.0081873209038	0.0022108558065	-0.0010184536045	0.0000193915851	-0.0001933770378
HGDP01237	0.0253735402381	0.0318260606666	0.0293626726121	-0.0242526365876	0.0007241480503	0.0059512202778	0.0058435740166	-0.0004651520030	-0.0064703242605	-0.0083385364972
HGDP01249	0.0247386601636	0.0300049561938	0.0326054888404	-0.0219829807346	0.0004761373537	0.0050169331919	0.0008286586717	-0.0005846549642	-0.0014944467986	-0.0023123970879
HGDP01305	0.0150028201212	0.0037078401867	0.0149188061972	-0.0114136364716	-0.0037522441929	-0.0048318642959	-0.0041877744424	0.0021022992299	-0.0057034932345	-0.0065583689994
HGDP01102	0.0250306206318	0.0339841388711	0.0376157767707	-0.0227555362090	0.0016998420069	0.0102393340937	0.0017191718734	0.0038992775123	0.0041287204068	0.0040292568683
HGDP01187	0.0251836506923	0.0330687832460	0.0381946695540	-0.0213382840814	0.0020273599038	0.0107031161610	0.0021386775622	0.0022471572561	0.0037818879797	0.0037520802754
HGDP01214	0.0245433479957	0.0286695482323	0.0301909662122	-0.0220883001744	0.0006372918979	0.0046623544480	0.0028507995926	-0.0015621067833	-0.0030278587563	-0.0032610056834
HGDP01226	0.0228814246369	0.0232740005562	0.0249362858431	-0.0189692359373	-0.0008760104153	0.0018495271245	0.0007763365636	-0.0009198078591	-0.0112428175646	-0.0132749032963
HGDP01238	0.0249565231403	0.0295650740386	0.0317359910877	-0.0211818301161	-0.0003398158222	0.0060373132904	0.0030113879380	-0.0022517547856	-0.0049121490082	-0.0050858099202
HGDP01250	0.0240513066886	0.0290037533953	0.0327260229763	-0.0224881913815	-0.0001720601978	0.0076262990665	0.0024588091484	-0.0011856400212	-0.0027233086937	-0.0014538849940
HGDP01306	0.0142144415419	0.0010615491345	0.0138607179464	-0.0096684209701	-0.0042281958188	-0.0086882623297	-0.0052605099368	0.0007219106300	-0.0094504948711	-0.0096265601391
HGDP00102	0.0143018345548	0.0010540249047	0.0154417638499	-0.0108581349432	-0.0039025991022	-0.0103961293556	-0.0082790389246	-0.0029640599316	-0.0065503366023	-0.0077680878137
HGDP01100	0.0247667770260	0.0327140341333	0.0379776285079	-0.0214567146578	0.0019241063259	0.0110139081851	0.0008716931621	0.0030286707249	0.0038885879168	0.0046887428772
HGDP01185	0.0248665391340	0.0315885597852	0.0365408877912	-0.0210257612445	0.0011167110885	0.0057479931412	0.0008827228703	0.0010738044333	0.0026930966599	0.0040094061912
HGDP01197	0.0251218357751	0.0329698513341	0.0389290210399	-0.0231163959221	0.0021911750886	0.0105878209337	0.0008926623240	0.0018918245360	0.0046273615504	0.0054803257713
HGDP01212	0.0246193987481	0.0290881304329	0.0311682879230	-0.0218649763376	0.0001306244707	0.0065635359656	0.0033895658559	-0.0002840061847	-0.0056118668604	-0.0084301092821
HGDP01224	0.0244652056111	0.0294026820666	0.0323026988962	-0.0231924262962	-0.0002124742893	0.0048389554731	0.0015674059497	0.0035899209808	-0.0005527812581	-0.0023985031229
HGDP01236	0.0255927208303	0.0325032801710	0.0325515100171	-0.0207893531558	0.0006784169534	0.0070315585524	0.0030161312545	-0.0006158046351	-0.0023102761010	-0.0025997089739
HGDP01248	0.0237810021816	0.0281418893159	0.0319540579047	-0.0209249758597	0.0005013727468	0.0039332394720	0.0029808828096	0.0002467486207	-0.0043591611341	-0.0051519127336
HGDP01304	0.0155893508692	0.0042588275123	0.0167599726511	-0.0140517752396	-0.0034393894993	-0.0062229426507	-0.0032179315762	0.0014979676776	-0.0047964273856	-0.0047499997914
HGDP00726	-0.0065844641309	-0.0327231838105	-0.0017300802183	-0.0031947448132	0.0071585362363	0.0128592752337	0.0058595542475	0.0012648188133	0.0295273544151	0.0326186267418
HGDP00737	-0.0059393522954	-0.0340454304642	-0.0019526673840	-0.0025587431927	0.0087455446499	0.0175003937978	0.0098932712496	0.0000918879328	0.0284164259177	0.0343020662551
